Instrument,Date,Price,PE,Forward_PE,EPS,Forward_EPS,Band_15x,Band_20x,Band_25x,Band_30x,Band_35x,Band_40x,Band_fwd_15x,Band_fwd_20x,Band_fwd_25x,Band_fwd_30x,Band_fwd_35x,Band_fwd_40x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.IXIC,2007-04-30,2525.09,23.68528,21.60322,106.61009707294996,116.8848903080189,1599.1514560942494,2132.201941458999,2665.252426823749,3198.302912188499,3731.353397553248,4264.403882917998,1753.2733546202835,2337.6978061603777,2922.1222577004723,3506.546709240567,4090.971160780661,4675.395612320755,1731.8541660890508,2170.5160640867025,2609.1779620843545,3047.8398600820065,3486.501758079658,2066.302545828915,2387.059012162372,2707.815478495829,3028.571944829286,3349.3284111627436
.IXIC,2007-05-31,2604.52,23.688747499999998,22.1643,109.9475605453602,117.50968900438994,1649.2134081804031,2198.951210907204,2748.6890136340053,3298.4268163608062,3848.164619087607,4397.902421814408,1762.6453350658492,2350.1937800877986,2937.7422251097487,3525.2906701316983,4112.839115153648,4700.387560175597,1786.0704193104377,2238.464769500714,2690.85911969099,3143.253469881266,3595.6478200715424,2077.3477984149413,2399.818842411,2722.289886407058,3044.7609304031166,3367.2319743991748
.IXIC,2007-06-29,2603.23,23.692214999999997,21.89773,109.87702078509757,118.88127216839372,1648.1553117764636,2197.5404157019516,2746.9255196274394,3296.310623552927,3845.695727478415,4395.080831403903,1783.2190825259058,2377.6254433678746,2972.031804209843,3566.4381650518117,4160.84452589378,4755.250886735749,1784.9245186777598,2237.0286233287234,2689.132727979687,3141.2368326306505,3593.3409372816136,2101.5947800062195,2427.8297336728,2754.064687339381,3080.2996410059623,3406.534594672543
.IXIC,2007-07-31,2545.57,23.6956825,21.4876,107.42758728304197,118.46692976414305,1611.4138092456296,2148.5517456608395,2685.6896820760494,3222.8276184912593,3759.965554906469,4297.103491321679,1777.0039464621457,2369.3385952828608,2961.673244103576,3554.0078929242914,4146.342541745006,4738.6771905657215,1745.134088581909,2187.159662413268,2629.185236244627,3071.2108100759865,3513.2363839073455,2094.2699943774537,2419.3679062494166,2744.4658181213795,3069.5637299933423,3394.6616418653052
.IXIC,2007-08-31,2596.36,23.69915,21.66952,109.55498403951198,119.81622112534104,1643.3247605926797,2191.0996807902397,2738.8746009877996,3286.6495211853594,3834.424441382919,4382.1993615804795,1797.2433168801156,2396.324422506821,2995.4055281335263,3594.486633760231,4193.567739386936,4792.648845013642,1779.6931128842302,2230.472153081431,2681.251193278632,3132.0302334758326,3582.809273673033,2118.122899294088,2446.9235474900665,2775.7241956860457,3104.5248438820245,3433.3254920780037
.IXIC,2007-09-28,2701.5,24.69926,22.38858,109.37574647985406,120.66419576409044,1640.6361971978108,2187.5149295970814,2734.3936619963515,3281.2723943956216,3828.151126794892,4375.029859194163,1809.9629364613565,2413.2839152818087,3016.604894102261,3619.925872922713,4223.246851743165,4826.5678305636175,1776.7814438872422,2226.822986508972,2676.864529130702,3126.906071752432,3576.9476143741617,2133.113478061188,2464.2411451554085,2795.3688122496287,3126.4964793438494,3457.6241464380696
.IXIC,2007-10-31,2859.12,26.30055,23.31042,108.70951367937171,122.65416067149368,1630.6427051905757,2174.190273587434,2717.7378419842926,3261.2854103811515,3804.83297877801,4348.380547174868,1839.8124100724053,2453.0832134298735,3066.354016787342,3679.6248201448107,4292.895623502279,4906.166426859747,1765.9586599035542,2213.258896093794,2660.5591322840337,3107.859368474273,3555.159604664513,2168.292272714986,2504.880817687812,2841.4693626606377,3178.057907633463,3514.6464526062887
.IXIC,2007-11-30,2660.96,24.32519,22.04167,109.39112911348278,120.72406491885597,1640.8669367022417,2187.8225822696554,2734.7782278370696,3281.7338734044833,3828.689518971897,4375.645164539311,1810.8609737828397,2414.4812983771194,3018.101622971399,3621.7219475656793,4225.342272159959,4828.962596754239,1777.0313308948216,2227.1361674769646,2677.2410040591076,3127.345840641251,3577.450677223394,2134.1718508464355,2465.4638113619385,2796.755771877442,3128.0477323929454,3459.3396929084483
.IXIC,2007-12-31,2652.28,24.12425,21.96433,109.94248525860908,120.75396791069885,1649.1372788791361,2198.8497051721815,2748.562131465227,3298.2745577582723,3847.986984051318,4397.699410344363,1811.3095186604828,2415.079358213977,3018.849197767471,3622.6190373209656,4226.38887687446,4830.158716427954,1785.9879725559056,2238.3614397812444,2690.7349070065834,3143.1083742319224,3595.481841457261,2134.7004788667896,2466.074499415639,2797.448519964488,3128.822540513337,3460.1965610621864
.IXIC,2008-01-31,2389.86,21.34811,21.954941666666667,111.94714660923147,108.85294237098482,1679.207199138472,2238.942932184629,2798.6786652307865,3358.414398276944,3918.1501313231015,4477.885864369258,1632.7941355647722,2177.0588474196966,2721.3235592746205,3265.5882711295444,3809.852982984469,4354.117694839393,1818.5531911139326,2279.175113007733,2739.797034901534,3200.418956795335,3661.0408786891358,1924.312983050327,2223.0281125500137,2521.7432420497003,2820.4583715493873,3119.173501049074
.IXIC,2008-02-29,2271.48,21.26559,21.945553333333333,106.81481209785386,103.50525072201415,1602.2221814678078,2136.296241957077,2670.3703024463466,3204.4443629356156,3738.518423424885,4272.592483914154,1552.5787608302123,2070.105014440283,2587.631268050354,3105.1575216604247,3622.6837752704955,4140.210028880566,1735.1797100898057,2174.6839361955685,2614.1881623013314,3053.6923884070943,3493.1966145128567,1829.7759659948551,2113.815916591225,2397.8558671875944,2681.895817783964,2965.9357683803337
.IXIC,2008-03-31,2279.1,21.183069999999997,21.936165,107.59063724002235,103.89692090663979,1613.8595586003353,2151.812744800447,2689.765931000559,3227.7191172006706,3765.6723034007823,4303.625489600894,1558.453813599597,2077.938418132796,2597.4230226659947,3116.907627199194,3636.3922317323927,4155.876836265592,1747.7827940519346,2190.479259342557,2633.175724633179,3075.872189923801,3518.5686552144234,1836.6999499031647,2121.8147250047173,2406.92950010627,2692.044275207823,2977.1590503093757
.IXIC,2008-04-30,2412.8,21.10055,21.92677666666667,114.34773027243368,110.0389736567147,1715.2159540865052,2286.9546054486736,2858.693256810842,3430.4319081730105,4002.1705595351787,4573.909210897347,1650.5846048507206,2200.779473134294,2750.9743414178674,3301.169209701441,3851.364077985015,4401.558946268588,1857.550067885532,2328.049521222549,2798.5489745595664,3269.048427896584,3739.5478812336014,1945.2797603530068,2247.249606550199,2549.2194527473916,2851.189298944584,3153.159145141777
.IXIC,2008-05-30,2522.66,21.97317,21.917388333333335,114.80637522942752,115.09856747682755,1722.0956284414128,2296.1275045885504,2870.159380735688,3444.1912568828257,4018.2231330299633,4592.255009177101,1726.4785121524133,2301.9713495365513,2877.464186920689,3452.9570243048265,4028.4498616889646,4603.942699073103,1865.0006396543765,2337.3872507078368,2809.7738617612977,3282.160472814758,3754.5470838682186,2034.72375575574,2350.578180451875,2666.4326051480107,2982.2870298441458,3298.141454540281
.IXIC,2008-06-30,2292.98,21.936606428571427,21.908,104.52756252277464,104.66404966222385,1567.9134378416197,2090.5512504554927,2613.189063069366,3135.8268756832395,3658.4646882971124,4181.102500910985,1569.9607449333578,2093.280993244477,2616.601241555596,3139.9214898667155,3663.2417381778346,4186.561986488954,1698.0239170247658,2128.1169403706995,2558.2099637166334,2988.3029870625674,3418.3960104085013,1850.2613272246024,2137.4812632944845,2424.701199364367,2711.921135434249,2999.1410715041316
.IXIC,2008-07-31,2325.55,21.900042857142857,21.898611666666667,106.18928991006541,106.19622994364865,1592.8393486509813,2123.7857982013084,2654.7322477516354,3185.6786973019625,3716.6251468522896,4247.571596402617,1592.9434491547297,2123.924598872973,2654.9057485912163,3185.8868983094594,3716.8680480277026,4247.849197745946,1725.0182597521207,2161.948688838009,2598.8791179238965,3035.8095470097846,3472.739976095673,1877.3473603965026,2168.771918052293,2460.1964757080837,2751.621033363874,3043.045591019665
.IXIC,2008-08-29,2367.52,21.863479285714284,21.889223333333334,108.28651602341034,108.15915959862745,1624.2977403511552,2165.7303204682066,2707.1629005852587,3248.5954807023104,3790.028060819362,4331.460640936413,1622.3873939794119,2163.183191972549,2703.978989965686,3244.7747879588237,3785.5705859519608,4326.366383945098,1759.0871695584951,2204.6469237521223,2650.2066779457496,3095.766432139377,3541.326186333004,1912.0482232084303,2208.859468383309,2505.6707135581873,2802.4819587330658,3099.293203907944
.IXIC,2008-09-30,2091.88,21.826915714285715,21.879835,95.83946845182825,95.60766797373016,1437.5920267774238,1916.789369036565,2395.9867112957063,2875.1840535548477,3354.381395813989,3833.57873807313,1434.1150196059523,1912.1533594746031,2390.191699343254,2868.2300392119046,3346.2683790805554,3824.3067189492062,1556.8880178439758,1951.2326839537686,2345.5773500635614,2739.9220161733547,3134.2666822831475,1690.1617241910608,1952.5290639971045,2214.896403803148,2477.263743609192,2739.631083415235
.IXIC,2008-10-31,1720.95,21.79035214285714,21.870446666666666,78.977613060931,78.68837917347825,1184.6641959139652,1579.55226121862,1974.4403265232752,2369.3283918279303,2764.216457132585,3159.10452243724,1180.3256876021737,1573.7675834695651,1967.2094793369563,2360.6513752043475,2754.093271071739,3147.5351669391302,1282.971425434025,1607.9356698707036,1932.899914307382,2257.8641587440607,2582.8284031807393,1391.0608786545124,1606.998168570081,1822.9354584856492,2038.8727484012177,2254.810038316786
.IXIC,2008-11-28,1535.57,21.753788571428572,21.861058333333332,70.5886239060362,70.24225344381391,1058.829358590543,1411.7724781207241,1764.715597650905,2117.658717181086,2470.601836711267,2823.5449562414483,1053.6338016572086,1404.8450688762782,1756.0563360953477,2107.267603314417,2458.4788705334868,2809.6901377525564,1146.6944102537554,1437.141005743451,1727.5876012331464,2018.034196722842,2308.4807922125374,1241.7494402675165,1434.5088032832437,1627.2681662989708,1820.0275293146979,2012.7868923304252
