Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE,Source,EPS,Forward_EPS,Band_15x,Band_20x,Band_25x,Band_30x,Band_35x,Band_40x,Band_fwd_15x,Band_fwd_20x,Band_fwd_25x,Band_fwd_30x,Band_fwd_35x,Band_fwd_40x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.SOX,2024-01-19,4375.654,32.50465,24.88419,,24.88419,LSEG,134.6162472138602,175.8407245725097,2019.243708207903,2692.324944277204,3365.4061803465047,4038.487416415806,4711.568652485107,5384.649888554408,2637.6108685876457,3516.8144914501945,4396.018114312743,5275.221737175291,6154.42536003784,7033.628982900389,969.4417408083849,2107.556371355906,3245.671001903427,4383.785632450948,5521.90026299847,1548.0810916317441,2368.2536915146466,3188.426291397549,4008.5988912804514,4828.771491163354
.SOX,2024-01-26,4342.102,34.02079,25.20992,,25.20992,LSEG,127.63083984822222,172.23783336083574,1914.4625977233334,2552.6167969644443,3190.7709962055555,3828.9251954466667,4467.0793946877775,5105.233593928889,2583.567500412536,3444.756667216715,4305.945834020893,5167.135000825072,6028.324167629251,6889.51333443343,919.1361824752854,1998.1926050597158,3077.2490276441463,4156.305450228576,5235.361872813007,1516.361660461528,2319.7293213329594,3123.0969822043908,3926.464643075822,4729.832303947253
.SOX,2024-02-02,4336.726,33.81352,25.69266,,25.69266,LSEG,128.25420127806865,168.79240997234228,1923.8130191710297,2565.084025561373,3206.3550319517162,3847.6260383420595,4488.897044732403,5130.168051122746,2531.8861495851343,3375.8481994468457,4219.810249308557,5063.7722991702685,5907.73434903198,6751.696398893691,923.6253329471676,2007.9519720033154,3092.278611059463,4176.60525011561,5260.9318891717585,1486.0285575164644,2273.325755387314,3060.6229532581633,3847.920151129013,4635.217348999862
.SOX,2024-02-09,4567.301,35.74663,27.3334,,27.3334,LSEG,127.76871554045793,167.09597049763295,1916.530733106869,2555.3743108091585,3194.217888511448,3833.061466213738,4471.905043916027,5110.748621618317,2506.439557464494,3341.919409952659,4177.399262440824,5012.879114928988,5848.3589674171535,6683.838819905318,920.1290971780984,2000.3511914089909,3080.5732856398836,4160.795379870776,5241.017474101668,1471.093303579813,2250.477811270962,3029.8623189621107,3809.2468266532596,4588.631334344408
.SOX,2024-02-16,4527.679,35.73216,27.33136,,27.33136,LSEG,126.71159538074384,165.6587524367613,1900.6739307111577,2534.231907614877,3167.789884518596,3801.3478614223154,4434.905838326034,5068.463815229754,2484.881286551419,3313.1750487352256,4141.468810919032,4969.762573102838,5798.056335286645,6626.350097470451,912.5162240733476,1983.8008835969276,3055.0855431205073,4126.370202644087,5197.6548621676675,1458.4402045323875,2231.1211065801367,3003.8020086278857,3776.4829106756347,4549.163812723384
.SOX,2024-02-23,4615.034,35.61988,27.71618,22.87831,27.002395901639343,LSEG,129.5634348010156,170.9120189486525,1943.451522015234,2591.268696020312,3239.0858700253902,3886.903044030468,4534.720218035546,5182.537392040624,2563.6802842297875,3418.24037897305,4272.800473716313,5127.360568459575,5981.920663202837,6836.4807579461,933.0538057495183,2028.4493748799237,3123.844944010329,4219.240513140734,5314.6360822711395,1504.689346055957,2301.8730205041857,3099.056694952414,3896.240369400643,4693.424043848871
.SOX,2024-03-01,4929.583,38.03925,29.65279,24.4264,28.781725,LSEG,129.59201351235893,171.27475854904455,1943.880202685384,2591.8402702471785,3239.8003378089734,3887.760405370768,4535.720472932562,5183.680540494357,2569.121378235668,3425.495170980891,4281.868963726114,5138.242756471336,5994.616549216559,6850.990341961782,933.259615941439,2028.8968041198807,3124.5339922983226,4220.171180476764,5315.808368655205,1507.8828629043333,2306.758461005955,3105.634059107577,3904.5096572091984,4703.385255310821
.SOX,2024-03-08,4957.779,38.13008,29.73649,24.63555,28.7887743715847,LSEG,130.0227799154893,172.21222883644057,1950.3416987323396,2600.455598309786,3250.5694978872325,3900.6833974646793,4550.797297042126,5200.911196619572,2583.1834325466084,3444.2445767288114,4305.305720911015,5166.366865093217,6027.42800927542,6888.489153457623,936.3617892702576,2035.6408970230293,3134.920004775801,4234.199112528572,5333.478220281345,1516.1362412352778,2319.384475111666,3122.6327089880538,3925.8809428644417,4729.12917674083
.SOX,2024-03-15,4757.707,36.65926,28.53769,23.61613,27.52917360655738,LSEG,129.78186139054634,172.8241852805464,1946.7279208581951,2595.6372278109266,3244.5465347636587,3893.4558417163903,4542.3651486691215,5191.274455621853,2592.362779208196,3456.483705610928,4320.60463201366,5184.725558416392,6048.846484819124,6912.967411221856,934.6268094364887,2031.8690687130736,3129.1113279896585,4226.353587266243,5323.595846542828,1521.523833912262,2327.62641173541,3133.7289895585573,3939.831567381705,4745.934145204853
.SOX,2024-03-22,4908.262,37.74078,29.80852,24.12481,28.53512049180328,LSEG,130.05194911180956,172.00775449362126,1950.7792366771434,2601.0389822361913,3251.298727795239,3901.558473354287,4551.818218913335,5202.0779644723825,2580.116317404319,3440.1550898724254,4300.193862340531,5160.232634808638,6020.271407276744,6880.310179744851,936.5718518521818,2036.0975709151073,3135.623289978033,4235.149009040958,5334.674728103883,1514.3360731308076,2316.630578832069,3118.9250845333304,3921.219590234592,4723.514095935853
.SOX,2024-03-28,4905.208,37.40641,29.68392,23.99996,28.317284808743167,LSEG,131.1328192146747,173.22310500918792,1966.9922882201204,2622.656384293494,3278.3204803668673,3933.9845764402407,4589.648672513615,5245.312768586988,2598.346575137819,3464.4621001837586,4330.577625229698,5196.693150275638,6062.8086753215775,6928.924200367517,944.3557606729696,2053.0197086143003,3161.6836565556305,4270.347604496961,5379.011552438292,1525.0358763614167,2332.9991325443693,3140.962388727322,3948.9256449102745,4756.888901093227
.SOX,2024-04-05,4819.127,36.7093,29.20461,23.55709,27.723293278688523,LSEG,131.27809574140613,173.82952853240434,1969.171436121092,2625.5619148281226,3281.9523935351535,3938.342872242184,4594.733350949215,5251.123829656245,2607.442927986065,3476.5905706480867,4345.738213310108,5214.88585597213,6084.033498634152,6953.181141296173,945.4019726413464,2055.294162670614,3165.1863526998814,4275.0785427291485,5384.9707327584165,1530.3747578525752,2341.166550820028,3151.958343787481,3962.7501367549344,4773.541929722388
.SOX,2024-04-12,4745.049,36.27177,28.8524,23.24198,27.27351131147541,LSEG,130.8193396682875,173.98012840405727,1962.2900950243127,2616.3867933657502,3270.4834917071876,3924.5801900486254,4578.676888390063,5232.7735867315005,2609.701926060859,3479.6025680811454,4349.503210101431,5219.403852121718,6089.304494142005,6959.205136162291,942.0982311143374,2048.1118625782383,3154.125494042139,4260.139125506039,5366.15275696994,1531.700621438925,2343.1948562814096,3154.6890911238943,3966.183325966379,4777.677560808864
.SOX,2024-04-19,4306.87,33.11006,26.11532,20.93974,24.55981781420765,LSEG,130.07738433575778,175.36245718844506,1951.1607650363667,2601.5476867151556,3251.9346083939445,3902.3215300727334,4552.708451751522,5203.095373430311,2630.436857826676,3507.2491437689014,4384.061429711127,5260.873715653352,6137.686001595577,7014.498287537803,936.7550241533903,2036.4957856135438,3136.2365470736977,4235.977308533851,5335.7180699940045,1543.8704817413752,2361.812302578177,3179.754123414979,3997.695944251781,4815.6377650885825
.SOX,2024-04-26,4735.288,36.13499,28.64682,22.95208,26.82637032786885,LSEG,131.04439768767057,176.51616458454302,1965.6659653150584,2620.8879537534112,3276.1099421917643,3931.331930630117,4586.553919068469,5241.7759075068225,2647.7424687681455,3530.3232916908605,4412.904114613575,5295.484937536291,6178.065760459006,7060.646583381721,943.7189911831201,2051.635378294153,3159.551765405186,4267.468152516219,5375.384539627252,1554.0275861864177,2377.350635955608,3200.673685724799,4023.9967354939895,4847.31978526318
.SOX,2024-05-03,4716.189,35.5155,28.63411,22.8447,26.67267054644809,LSEG,132.79241457954979,176.81727788701082,1991.8862186932467,2655.848291590996,3319.8103644887447,3983.7724373864935,4647.734510284243,5311.696583181992,2652.2591683051623,3536.3455577402165,4420.431947175271,5304.518336610325,6188.604726045379,7072.691115480433,956.3073716624369,2079.002387952839,3201.697404243241,4324.3924205336425,5447.087436824046,1556.6785523441292,2381.406082678017,3206.1336130119043,4030.8611433457922,4855.58867367968
.SOX,2024-05-10,4808.028,36.80058,29.51539,23.35343,27.30987972677596,LSEG,130.65087561119964,176.05452854799543,1959.7631341679946,2613.0175122239925,3266.271890279991,3919.5262683359892,4572.780646391987,5226.035024447985,2640.8179282199317,3521.0905709599087,4401.363213699886,5281.635856439863,6161.90849917984,7042.1811419198175,940.8850336575144,2045.474383787911,3150.063733918307,4254.653084048703,5359.2424341791,1549.9633967267089,2371.1332409218476,3192.303085116986,4013.472929312125,4834.642773507263
.SOX,2024-05-17,4983.025,38.09353,30.56032,24.16569,28.149230000000003,LSEG,130.81027145554637,177.0217160469398,1962.1540718331955,2616.2054291109275,3270.2567863886593,3924.308143666391,4578.359500944123,5232.410858221855,2655.325740704097,3540.4343209387957,4425.542901173495,5310.651481408194,6195.760061642893,7080.8686418775915,942.0329261892059,2047.9698903428286,3153.906854496451,4259.843818650073,5365.780782803697,1558.4784018986816,2384.1594916401064,3209.8405813815307,4035.5216711229555,4861.20276086438
.SOX,2024-05-24,5220.915,39.39323,31.63154,25.00609,29.00670325136612,LSEG,132.5333058497615,179.98994765991245,1987.9995877464223,2650.66611699523,3313.3326462440373,3975.9991754928446,4638.665704741652,5301.33223399046,2699.8492148986866,3599.798953198249,4499.748691497811,5399.698429797373,6299.6481680969355,7199.597906396498,954.4413946851888,2074.9457732005967,3195.4501517160047,4315.954530231412,5436.45890874682,1584.6103644846964,2424.136155133632,3263.6619457825677,4103.187736431503,4942.713527080438
.SOX,2024-05-31,5123.357,38.72618,30.99173,24.51078,28.30018792349727,LSEG,132.2969887554104,181.03614766975258,1984.4548313311561,2645.9397751082083,3307.42471888526,3968.9096626623123,4630.394606439364,5291.879550216417,2715.5422150462887,3620.7229533950517,4525.903691743814,5431.084430092577,6336.26516844134,7241.445906790103,952.739552150784,2071.245985038558,3189.752417926332,4308.258850814105,5426.7652837018795,1593.8209865248177,2438.226560194178,3282.632133863538,4127.037707532899,4971.443281202259
.SOX,2024-06-07,5287.244,37.50881,30.60493,24.11922,27.787367459016394,LSEG,140.9600571172479,190.27509560947647,2114.400856758719,2819.2011423449585,3524.0014279311977,4228.801713517438,4933.601999103677,5638.402284689917,2854.126434142147,3805.5019121895293,4756.877390236912,5708.252868284294,6659.628346331676,7611.003824379059,1015.1268214979947,2206.8752667884546,3398.6237120789147,4590.372157369374,5782.120602659835,1675.1595993338135,2562.6583300083444,3450.157060682875,4337.655791357406,5225.154522031937
.SOX,2024-06-14,5598.312,41.05281,32.26064,25.22245,29.06845546448088,LSEG,136.36854578285872,192.59062480428824,2045.5281867428807,2727.3709156571745,3409.2136445714677,4091.0563734857615,4772.899102400055,5454.741831314349,2888.8593720643235,3851.812496085765,4814.765620107206,5777.718744128647,6740.671868150089,7703.62499217153,982.0609558756956,2134.990415091679,3287.9198743076627,4440.849333523645,5593.778792739629,1695.545246471722,2593.8442829595424,3492.143319447363,4390.4423559351835,5288.741392423004
.SOX,2024-06-21,5538.535,40.83663,31.93121,24.92893,28.62138912568306,LSEG,135.62664206130623,193.5103490497623,2034.3996309195934,2712.5328412261247,3390.6660515326557,4068.799261839187,4746.932472145718,5425.065682452249,2902.6552357464348,3870.2069809952463,4837.7587262440575,5805.3104714928695,6772.862216741681,7740.413961990493,976.7181205922885,2123.3751461501333,3270.0321717079783,4416.689197265822,5563.346222823668,1703.6423907333551,2606.231290262969,3508.8201897925833,4411.409089322197,5313.997988851811
.SOX,2024-06-28,5472.259,40.48458,31.80434,24.93487,28.42591213114754,LSEG,135.16897050679543,192.50953055623503,2027.5345576019315,2703.3794101359085,3379.224262669886,4055.069115203863,4730.91396773784,5406.758820271817,2887.6429583435256,3850.190611124701,4812.738263905876,5775.285916687051,6737.833569468226,7700.381222249402,973.4221892488857,2116.20982531657,3258.997461384254,4401.785097451938,5544.5727335196225,1694.8313022340806,2592.7520914164315,3490.6728805987827,4388.593669781134,5286.514458963485
.SOX,2024-07-05,5656.308,42.06011,32.74038,25.58713,29.085577404371584,LSEG,134.4815313131611,194.47122955000552,2017.2229696974164,2689.630626263222,3362.0382828290276,4034.4459393948327,4706.853595960639,5379.261252526444,2917.068443250083,3889.4245910001105,4861.780738750138,5834.136886500166,6806.493034250193,7778.849182000221,968.4715814109028,2105.4472548063245,3242.422928201746,4379.398601597168,5516.37427499259,1712.101869829341,2619.172597217531,3526.2433246057208,4433.314051993911,5340.3847793821005
.SOX,2024-07-12,5775.193,39.97669,33.11222,25.75228,29.21104961748634,LSEG,144.4640114026449,197.70576804411883,2166.9601710396737,2889.280228052898,3611.6002850661225,4333.920342079347,5056.240399092571,5778.560456105796,2965.5865206617823,3954.1153608823765,4942.64420110297,5931.173041323565,6919.701881544159,7908.230721764753,1040.3606221160712,2261.7332897386586,3483.1059573612456,4704.478624983833,5925.8512926064195,1740.5783669267298,2662.7359284518225,3584.893489976915,4507.051051502008,5429.2086130271
.SOX,2024-07-19,5267.161,35.97973,29.82779,23.26429,26.223244918032787,LSEG,146.39245486277966,200.8584756182467,2195.886822941695,2927.8490972555933,3659.8113715694913,4391.77364588339,5123.735920197288,5855.698194511187,3012.8771342737004,4017.1695123649342,5021.461890456168,6025.754268547401,7030.046646638634,8034.3390247298685,1054.248348328447,2291.925063653956,3529.6017789794646,4767.278494304973,6004.9552096304815,1768.334434213287,2705.197146516331,3642.059858819375,4578.922571122419,5515.785283425464
.SOX,2024-07-26,5103.129,35.04523,29.05178,22.58942,25.37918196721312,LSEG,145.6155088723915,201.07539346983816,2184.2326330858723,2912.31017744783,3640.3877218097878,4368.465266171745,5096.542810533702,5824.62035489566,3016.1309020475724,4021.5078693967635,5026.884836745954,6032.261804095145,7037.638771444335,8043.015738793527,1048.6531554076446,2279.7611718048493,3510.869188202054,4741.977204599258,5973.085220996463,1770.2441535078503,2708.118634152576,3645.993114797301,4583.867595442027,5521.742076086752
.SOX,2024-08-02,4607.758,33.04888,26.13363,20.33202,22.725580409836063,LSEG,139.4225159823873,202.75644964410566,2091.3377397358095,2788.450319647746,3485.5628995596826,4182.675479471619,4879.788059383555,5576.900639295492,3041.346744661585,4055.1289928821134,5068.911241102642,6082.69348932317,7096.475737543698,8110.257985764227,1004.0541866177801,2182.803472468938,3361.552758320095,4540.302044171252,5719.05133002241,1785.043974673744,2730.7593932829263,3676.4748118921084,4622.190230501291,5567.905649110473
.SOX,2024-08-09,4709.452,34.37125,27.2399,20.72436,23.287851147540984,LSEG,137.01718732952685,202.22784705051166,2055.257809942903,2740.343746590537,3425.429683238171,4110.515619885806,4795.60155653344,5480.687493181074,3033.417705757675,4044.556941010233,5055.696176262792,6066.83541151535,7077.974646767908,8089.113882020466,986.7321616415466,2145.145568371467,3303.5589751013877,4461.972381831308,5620.385788561229,1780.3902195091212,2723.640080924162,3666.889942339202,4610.139803754242,5553.389665169283
.SOX,2024-08-16,5170.246,36.88175,29.41512,22.34823,24.993486639344265,LSEG,140.18440014370253,206.86373512453835,2102.766002155538,2803.6880028740507,3504.6100035925633,4205.532004311076,4906.454005029589,5607.376005748101,3102.9560268680752,4137.274702490767,5171.593378113459,6205.9120537361505,7240.230729358842,8274.549404981533,1009.5409114591463,2194.7315558292185,3379.9222001992907,4565.112844569362,5750.303488939435,1821.2040337593144,2786.0770338624166,3750.9500339655187,4715.8230340686205,5680.696034171723
.SOX,2024-08-23,5228.653,37.41825,29.58709,22.55734,25.05424573770492,LSEG,139.73536977277132,208.6932911387245,2096.03054659157,2794.707395455426,3493.384244319283,4192.06109318314,4890.737942046996,5589.414790910852,3130.3993670808677,4173.86582277449,5217.332278468112,6260.798734161735,7304.265189855358,8347.73164554898,1006.3072097813701,2187.701521648538,3369.0958335157056,4550.4901453828725,5731.884457250041,1837.3112300787586,2810.7178148587577,3784.124399638757,4757.530984418756,5730.937569198755
.SOX,2024-08-30,5158.82,36.90067,29.76318,22.46435,24.91723549180328,LSEG,139.80288162789455,207.03821664714908,2097.043224418418,2796.057632557891,3495.0720406973637,4194.086448836836,4893.100856976309,5592.115265115782,3105.5732497072363,4140.764332942982,5175.955416178727,6211.146499414473,7246.337582650218,8281.528665885964,1006.7933978285818,2188.7584894615015,3370.723581094421,4552.68867272734,5734.6537643602605,1822.7401485964745,2788.426981583734,3754.1138145709933,4719.800647558253,5685.487480545512
.SOX,2024-09-06,4528.215,32.88979,26.43351,19.97588,22.022560546448087,LSEG,137.6784406346164,205.61709844999538,2065.176609519246,2753.5688126923283,3441.96101586541,4130.353219038492,4818.745422211574,5507.1376253846565,3084.2564767499307,4112.341968999907,5140.427461249885,6168.512953499861,7196.598445749838,8224.683937999815,991.4941912514116,2155.4981717537885,3319.5021522561656,4483.506132758542,5647.51011326092,1810.2287908587496,2769.287112678678,3728.345434498606,4687.403756318535,5646.462078138464
.SOX,2024-09-13,4980.486,35.35497,28.46938,21.56422,23.62067475409836,LSEG,140.8708874593869,210.85282498696822,2113.0633118908036,2817.417749187738,3521.772186484672,4226.126623781607,4930.481061078542,5634.835498375476,3162.792374804523,4217.056499739364,5271.320624674206,6325.584749609046,7379.848874543887,8434.112999478728,1014.4846643280155,2205.4792237071315,3396.4737830862473,4587.468342465362,5778.462901844478,1856.3235125027102,2839.802795146956,3823.2820777912025,4806.761360435449,5790.2406430796955
.SOX,2024-09-20,5000.065,37.21553,29.43795,22.44551,24.394222786885244,LSEG,134.3542601704181,204.9692274962792,2015.3139025562714,2687.085203408362,3358.8565042604523,4030.627805112543,4702.399105964633,5374.170406816724,3074.538412444188,4099.384549925584,5124.23068740698,6149.076824888376,7173.922962369772,8198.769099851168,967.5550355947098,2103.454693630914,3239.3543516671184,4375.2540097033225,5511.153667739527,1804.525011056296,2760.56147314612,3716.5979352359445,4672.634397325769,5628.6708594155925
.SOX,2024-09-27,5217.228,39.9364,30.70889,23.36614,25.272045054644806,LSEG,130.63841507997716,206.44265189932122,1959.5762261996574,2612.7683015995435,3265.960376999429,3919.152452399315,4572.3445277992005,5225.536603199087,3096.639778489818,4128.853037986424,5161.06629748303,6193.279556979636,7225.492816476242,8257.706075972848,940.7952988793601,2045.2793013033524,3149.763303727345,4254.247306151337,5358.73130857533,1817.4968664887817,2780.405811197816,3743.3147559068507,4706.223700615885,5669.132645324919
.SOX,2024-10-04,5206.836,41.04801,30.71954,23.25358,25.048674207650272,LSEG,126.84746471266209,207.86872617831997,1902.7119706899314,2536.9492942532415,3171.1866178165524,3805.4239413798628,4439.661264943173,5073.898588506483,3118.0308926748,4157.374523566399,5196.718154457999,6236.0617853496,7275.405416241199,8314.749047132798,913.4946899300585,1985.9280583034192,3058.3614266767804,4130.79479505014,5203.228163423502,1830.0518569891194,2799.612429481627,3769.1730019741344,4738.733574466642,5708.29414695915
.SOX,2024-10-11,5335.944,41.36758,31.88507,24.35871,26.02437983606557,LSEG,128.98854610301112,205.03635566390125,1934.8281915451666,2579.7709220602223,3224.713652575278,3869.6563830903333,4514.599113605389,5159.541844120445,3075.5453349585187,4100.727113278025,5125.908891597531,6151.090669917037,7176.272448236544,8201.45422655605,928.9137326773642,2019.448898612189,3109.9840645470135,4200.519230481837,5291.054396416663,1805.1159995617418,2761.465567070676,3717.815134579611,4674.164702088546,5630.51426959748
.SOX,2024-10-18,5208.618,39.0014,30.91493,23.77844,25.2213368852459,LSEG,133.54951360720386,206.51633272647663,2003.242704108058,2670.990272144077,3338.7378401800966,4006.485408216116,4674.232976252135,5341.980544288154,3097.7449908971494,4130.326654529533,5162.908318161916,6195.489981794299,7228.071645426682,8260.653309059066,961.7596362629148,2090.8555551039394,3219.9514739449637,4349.0473927859875,5478.143311627013,1818.1455438393352,2781.398157489205,3744.650771139075,4707.903384788945,5671.155998438815
.SOX,2024-10-25,5212.833,39.19491,30.93538,23.80563,25.11080281420765,LSEG,132.99770301807044,207.59324337693369,1994.9655452710565,2659.9540603614087,3324.942575451761,3989.931090542113,4654.919605632465,5319.908120722817,3113.8986506540055,4151.864867538674,5189.831084423342,6227.797301308011,7265.763518192679,8303.729735077348,957.7857606780743,2082.216390463863,3206.6470202496507,4331.077650035439,5455.508279821227,1827.6265387533545,2795.9021788390755,3764.1778189247966,4732.453459010518,5700.729099096238
.SOX,2024-11-01,5001.425,36.46621,29.58134,22.85733,23.95962672131148,LSEG,137.1523116879983,208.7438614204853,2057.284675319974,2743.0462337599656,3428.8077921999575,4114.569350639948,4800.33090907994,5486.092467519931,3131.1579213072796,4174.877228409706,5218.5965355121325,6262.315842614559,7306.035149716986,8349.754456819412,987.7052625562828,2147.2610797492985,3306.8168969423136,4466.372714135328,5625.928531328344,1837.7564449013357,2811.398904275058,3785.041363648781,4758.683823022504,5732.326282396226
.SOX,2024-11-08,5290.517,37.8466,30.53353,23.43956,24.466828879781424,LSEG,139.78843542088325,216.23223123826673,2096.826531313249,2795.768708417665,3494.7108855220813,4193.653062626498,4892.595239730914,5591.53741683533,3243.483468574001,4324.644624765335,5405.805780956668,6486.966937148002,7568.1280933393355,8649.28924953067,1006.689363164394,2188.532319171817,3370.3752751792404,4552.218231186663,5734.061187194086,1903.6831734804878,2912.253581185098,3920.8239888897083,4929.394396594318,5937.964804298928
.SOX,2024-11-15,4833.592,34.71922,30.41471,22.25701,23.282294699453555,LSEG,139.21948707373033,207.608058500928,2088.292306105955,2784.3897414746066,3480.4871768432586,4176.58461221191,4872.682047580562,5568.779482949213,3114.12087751392,4152.16117001856,5190.2014625232,6228.24175502784,7266.28204753248,8304.32234003712,1002.5920696540667,2179.6248452313976,3356.6576208087286,4533.690396386059,5710.72317196339,1827.7569693653843,2796.101711525119,3764.4464536848536,4732.791195844588,5701.135938004322
.SOX,2024-11-22,4955.797,35.63041,31.16383,22.96738,23.84077221311476,LSEG,139.08896922600667,207.87065769932676,2086.3345383901,2781.779384520133,3477.2242306501666,4172.6690767802,4868.113922910234,5563.558769040266,3118.0598654899013,4157.413153986535,5196.766442483169,6236.119730979803,7275.473019476436,8314.82630797307,1001.6521426235443,2177.58145353657,3353.5107644495956,4529.4400753626205,5705.369386275647,1830.0688618732609,2799.638443545011,3769.208025216761,4738.777606888511,5708.347188560262
.SOX,2024-11-29,4926.56,35.59069,30.27614,20.82927,21.655225846994536,LSEG,138.42271672732392,227.4998208196357,2076.340750909859,2768.454334546478,3460.567918183098,4152.681501819718,4844.795085456337,5536.908669092956,3412.4973122945353,4549.996416392713,5687.495520490892,6824.994624589071,7962.493728687249,9099.992832785427,996.8541112156798,2167.1505826157672,3337.447054015855,4507.743525415942,5678.03999681603,2002.8817090961168,3064.0074521124516,4125.133195128787,5186.258938145122,6247.384681161457
.SOX,2024-12-06,5061.295,36.01362,30.97306,21.60667,22.24645073770492,LSEG,140.53835743254913,227.51022442522688,2108.075361488237,2810.7671486509826,3513.458935813728,4216.150722976474,4918.8425101392195,5621.534297301965,3412.653366378403,4550.204488504538,5687.755610630672,6825.306732756806,7962.857854882941,9100.408977009076,1012.0899423330061,2200.2731227257564,3388.456303118507,4576.639483511257,5764.822663904008,2002.9733012181334,3064.1475696956013,4125.321838173069,5186.4961066505375,6247.670375128006
.SOX,2024-12-13,5149.78,35.88809,30.78824,21.8261,22.26686098360656,LSEG,143.49551620049994,231.27552661290702,2152.432743007499,2869.9103240099985,3587.3879050124983,4304.865486014998,5022.343067017498,5739.820648019997,3469.132899193605,4625.51053225814,5781.888165322675,6938.26579838721,8094.6434314517455,9251.02106451628,1033.3859835106703,2246.5704971623245,3459.7550108139785,4672.9395244656325,5886.1240381172875,2036.122579550546,3114.859319361786,4193.596059173026,5272.332798984266,6351.069538795507
.SOX,2024-12-20,4964.912,33.0436,28.49631,21.64621,21.85208732240437,LSEG,150.25336222445497,227.20538897488328,2253.8004333668246,3005.0672444890997,3756.3340556113744,4507.600866733649,5258.867677855924,6010.134488978199,3408.0808346232493,4544.107779497665,5680.134724372082,6816.161669246499,7952.188614120914,9088.21555899533,1082.0527540466971,2352.371555646758,3622.6903572468195,4893.00915884688,6163.327960446942,2000.289565707584,3060.041992433361,4119.794419159139,5179.5468458849155,6239.299272610692
.SOX,2024-12-27,5122.968,33.86764,29.85235,22.19207,22.275788907103827,LSEG,151.26439279501022,229.97919496203644,2268.9658919251533,3025.2878559002047,3781.6098198752557,4537.931783850307,5294.253747825358,6050.575711800409,3449.6879244305464,4599.583899240729,5749.479874050911,6899.375848861093,8049.271823671275,9199.167798481458,1089.333712003967,2368.200283342786,3647.0668546816046,4925.933426020422,6204.799997359242,2024.709827913658,3097.400097528703,4170.090367143748,5242.780636758794,6315.470906373838
.SOX,2025-01-03,5163.647,34.1649,22.50997,,22.50997,LSEG,151.13894669675602,229.39377529157082,2267.08420045134,3022.77893393512,3778.4736674189007,4534.16840090268,5289.863134386461,6045.55786787024,3440.9066293735623,4587.875505831416,5734.8443822892705,6881.813258747125,8028.782135204979,9175.751011662833,1088.4303092841158,2366.2362951236123,3644.0422809631086,4921.8482668026045,6199.654252642102,2019.5558618758112,3089.515562822445,4159.475263769079,5229.434964715713,6299.3946656623475
.SOX,2025-01-10,5037.47,33.83902,22.35343,,22.35343,LSEG,148.8657177424169,225.3555718294687,2232.9857661362535,2977.314354848338,3721.6429435604227,4465.971532272507,5210.300120984592,5954.628709696676,3380.33357744203,4507.111436589374,5633.889295736717,6760.66715488406,7887.445014031404,9014.222873178747,1072.0596030702552,2330.6465482288195,3589.233493387384,4847.820438545948,6106.4073837045125,1984.0039927678997,3035.1283309712308,4086.252669174562,5137.377007377893,6188.501345581224
.SOX,2025-01-17,5309.737,35.28312,23.64862,,23.64862,LSEG,150.48944084310006,224.52629371185296,2257.341612646501,3009.788816862001,3762.2360210775014,4514.683225293002,5267.130429508502,6019.577633724002,3367.8944056777946,4490.525874237059,5613.157342796324,6735.788811355589,7858.420279914853,8981.051748474118,1083.7528791932803,2356.0676102253406,3628.3823412574006,4900.69707228946,6173.011803321521,1976.7031255955997,3023.959467966882,4071.215810338165,5118.472152709447,6165.72849508073
.SOX,2025-01-24,5341.94,35.48307,23.86602,,23.86602,LSEG,150.54898011925124,223.83036635350174,2258.2347017887687,3010.979602385025,3763.724502981281,4516.469403577537,5269.214304173794,6021.95920477005,3357.4554953025263,4476.607327070034,5595.7591588375435,6714.910990605053,7834.062822372561,8953.214654140069,1084.1816525450347,2356.9997590810353,3629.817865617036,4902.635972153037,6175.454078689038,1970.5762628496009,3014.586596355666,4058.596929861732,5102.607263367797,6146.617596873863
.SOX,2025-01-31,5015.85,33.91593,22.85475,,22.85475,LSEG,147.89068145853585,219.46641289009946,2218.360221878038,2957.813629170717,3697.2670364633964,4436.720443756076,5176.173851048755,5915.627258341434,3291.996193351492,4389.328257801989,5486.660322252486,6583.992386702984,7681.324451153481,8778.656515603978,1065.037858726905,2315.381348262785,3565.7248377986652,4816.068327334545,6066.411816870426,1932.1565289803395,2955.812106405024,3979.467683829709,5003.1232612543945,6026.778838679079
.SOX,2025-02-07,5009.342,32.27998,23.1673,,23.1673,LSEG,155.18417297656316,216.22467874978955,2327.7625946484472,3103.683459531263,3879.604324414079,4655.5251892968945,5431.446054179711,6207.366919062526,3243.370181246843,4324.493574995791,5405.616968744739,6486.740362493686,7567.863756242634,8648.987149991583,1117.5620915750746,2429.5684901300565,3741.574888685038,5053.581287240019,6365.587685795002,1903.6166822587602,2912.1518629468474,3920.6870436349345,4929.222224323022,5937.757405011109
