Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE,EPS,Forward_EPS,Band_10x,Band_13x,Band_16x,Band_19x,Band_22x,Band_25x,Band_fwd_10x,Band_fwd_13x,Band_fwd_16x,Band_fwd_19x,Band_fwd_22x,Band_fwd_25x,SD_minus_2,SD_minus_1,SD_mean,SD_plus_1,SD_plus_2,SD_fwd_minus_2,SD_fwd_minus_1,SD_fwd_mean,SD_fwd_plus_1,SD_fwd_plus_2
.DJI,2007-03-09,12276.32355,16.2542,14.29635,13.21618,14.095112849315068,755.2708561479494,870.9631261020056,7552.708561479494,9818.521129923342,12084.33369836719,14350.14626681104,16615.95883525489,18881.771403698735,8709.631261020057,11322.520639326072,13935.41001763209,16548.299395938106,19161.188774244125,21774.07815255014,8414.280531464008,11031.020775269957,13647.761019075908,16264.501262881859,18881.24150668781,8991.198834856543,11229.50758670721,13467.81633855788,15706.125090408548,17944.43384225921
.DJI,2007-03-16,12110.41105,16.04969,14.15314,12.84264,13.883859178082192,754.5573185525703,872.2654771029476,7545.573185525704,9809.245141183414,12072.917096841125,14336.589052498837,16600.261008156547,18863.93296381426,8722.654771029476,11339.451202338318,13956.247633647161,16573.044064956004,19189.840496264846,21806.63692757369,8406.331190577366,11020.59928478811,13634.867378998853,16249.1354732096,18863.403567420344,9004.643372806904,11246.299067319123,13487.954761831345,15729.610456343566,17971.266150855783
.DJI,2007-03-23,12481.01039,16.51997,14.58981,13.24632,14.28798484931507,755.5104755032847,873.5318886202703,7555.104755032848,9821.6361815427,12088.167608052556,14354.69903456241,16621.230461072264,18887.761887582117,8735.318886202702,11355.914552063514,13976.510217924324,16597.105883785134,19217.701549645946,21838.297215506755,8416.950069762946,11034.520507935855,13652.090946108761,16269.66138428167,18887.231822454574,9017.716897296927,11262.627172741124,13507.537448185323,15752.447723629522,17997.35799907372
.DJI,2007-03-30,12354.3529,16.36343,14.44127,13.11048,14.116776,754.9977541383438,875.1539940847683,7549.977541383438,9814.97080379847,12079.9640662135,14344.957328628532,16609.950591043562,18874.943853458593,8751.539940847684,11377.001923101989,14002.463905356293,16627.9258876106,19253.387869864902,21878.84985211921,8411.237971428991,11027.03201558566,13642.82605974233,16258.620103899,18874.41414805567,9034.462351065657,11283.541313735295,13532.620276404932,15781.699239074573,18030.778201744208
.DJI,2007-04-06,12560.1976,16.38681,14.65722,13.3067,14.302014739726026,766.4821646189831,878.2117644664521,7664.821646189831,9964.26814004678,12263.71463390373,14563.161127760679,16862.60762161763,19162.054115474577,8782.11764466452,11416.752938063877,14051.388231463234,16686.02352486259,19320.658818261945,21955.294111661304,8539.18286793332,11194.766239106188,13850.349610279056,16505.932981451926,19161.516352624796,9066.028580070206,11322.965779215485,13579.902978360764,15836.840177506043,18093.77737665132
.DJI,2007-04-13,12612.12712,16.43436,14.65138,13.31451,14.274126273972602,767.4242939791995,883.5656122082171,7674.242939791995,9976.515821729594,12278.788703667193,14581.061585604792,16883.33446754239,19185.60734947999,8835.656122082171,11486.352958706822,14137.049795331473,16787.746631956124,19438.443468580776,22089.140305205427,8549.678891537647,11208.526400061615,13867.373908585583,16526.221417109555,19185.06892563352,9121.297865456827,11391.994044629311,13662.690223801794,15933.386402974278,18204.08258214676
.DJI,2007-04-20,12961.9809,16.76112,14.96698,13.61848,14.560582739726026,773.336203069962,890.2103117504688,7733.36203069962,10053.370639909506,12373.379249119393,14693.387858329279,17013.396467539165,19333.40507674905,8902.103117504688,11572.734052756094,14243.3649880075,16913.995923258906,19584.626858510313,22255.25779376172,8615.541967229321,11294.872101700781,13974.202236172241,16653.532370643705,19332.86250511516,9189.892979293218,11477.665529087042,13765.438078880867,16053.210628674693,18340.983178468516
.DJI,2007-04-27,13120.93885,16.68764,15.15053,13.79035,14.71452709589041,786.2668927421734,891.6996628226347,7862.668927421733,10221.469605648253,12580.270283874774,14939.070962101294,17297.871640327812,19656.672318554334,8916.996628226347,11592.09561669425,14267.194605162154,16942.29359363006,19617.392582097964,22292.491570565868,8759.59949239613,11483.729787988614,14207.860083581098,16931.99037917358,19656.120674766065,9205.267971900174,11496.868040264533,13788.468108628893,16080.068176993254,18371.66824535761
.DJI,2007-05-04,13264.61864,16.84745,15.31643,13.94387,14.850135643835618,787.3368753134748,893.2321534386944,7873.368753134748,10235.379379075173,12597.390005015597,14959.40063095602,17321.411256896445,19683.421882836872,8932.321534386943,11612.017994703026,14291.71445501911,16971.410915335193,19651.107375651274,22330.80383596736,8771.519896110138,11499.357294170171,14227.194692230207,16955.032090290242,19682.869488350276,9221.088306227313,11516.626758497096,13812.165210766876,16107.703663036658,18403.242115306435
.DJI,2007-05-11,13326.21891,16.8623,15.38756,14.01051,14.893331095890414,790.296632725073,894.7775903321699,7902.96632725073,10273.856225425949,12644.746123601168,15015.636021776387,17386.525919951604,19757.415818126825,8947.775903321699,11632.10867431821,14316.441445314718,17000.774216311227,19685.106987307736,22369.43975830425,8804.49380072137,11542.585687310637,14280.677573899902,17018.76946048917,19756.861347078433,9237.042288640037,11536.552395759985,13836.062502879931,16135.572609999881,18435.082717119825
.DJI,2007-05-18,13556.52915,17.17058,15.65562,14.25553,15.12627090410959,789.5207471151236,896.2241411607197,7895.207471151236,10263.769712496607,12632.331953841978,15000.89419518735,17369.45643653272,19738.01867787809,8962.241411607196,11650.913835089355,14339.586258571515,17028.258682053674,19716.931105535834,22405.603529017993,8795.84985646045,11531.253580142837,14266.657303825223,17002.06102750761,19737.464751189997,9251.9754422196,11555.203074551011,13858.430706882424,16161.658339213836,18464.885971545245
.DJI,2007-05-25,13507.28144,17.11708,15.59874,14.204,15.04466520547945,789.1113110413692,897.8120320737004,7891.113110413691,10258.447043537799,12625.780976661907,14993.114909786014,17360.448842910122,19727.78277603423,8978.120320737004,11671.556416958105,14364.992513179206,17058.428609400307,19751.864705621407,22445.30080184251,8791.28843328858,11525.273609117918,14259.258784947255,16993.243960776592,19727.22913660593,9268.367689490238,11575.67608026135,13882.984471032461,16190.292861803577,18497.601252574685
.DJI,2007-06-01,13668.10854,17.32459,15.72517,14.2284,15.101857561643836,788.9426843578982,905.0614127572414,7889.426843578982,10256.254896652677,12623.082949726371,14989.911002800065,17356.73905587376,19723.567108947456,9050.614127572415,11765.798365844139,14480.982604115863,17196.16684238759,19911.35108065931,22626.535318931037,8789.409806292364,11522.810751676125,14256.211697059885,16989.612642443648,19723.01358782741,9343.20509787399,11669.143843643124,13995.082589412259,16321.021335181395,18646.960080950525
.DJI,2007-06-08,13424.38926,17.00472,15.44923,13.95773,14.799508082191782,789.4507677868263,907.0834777375837,7894.507677868263,10262.859981228741,12631.21228458922,14999.5645879497,17367.91689131018,19736.269194670658,9070.834777375838,11792.085210588588,14513.33564380134,17234.58607701409,19955.836510226844,22677.086943439594,8795.070234560699,11530.231505190515,14265.392775820332,17000.55404645015,19735.715317079965,9364.079446914031,11695.214745334672,14026.350043755314,16357.485342175958,18688.620640596597
.DJI,2007-06-15,13639.48425,17.23739,15.68955,14.17619,15.001282164383564,791.2731712863722,909.2212319279761,7912.731712863722,10286.551226722839,12660.370740581955,15034.190254441071,17408.009768300188,19781.829282159306,9092.21231927976,11819.876015063688,14547.539710847617,17275.203406631546,20002.867102415476,22730.5307981994,8815.373168484177,11556.848407856329,14298.323647228479,17039.79888660063,19781.27412597278,9386.148088409669,11722.777251920876,14059.40641543208,16396.03557894329,18732.664742454494
