Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE
.IXIC,2012-08-17,3076.59,10.77732,11.85903,11.06666,11.361092568306013
.IXIC,2012-08-24,3069.79,10.73988,11.83943,11.05605,11.332159344262296
.IXIC,2012-08-31,3066.96,10.70541,11.82488,11.0384,11.30056
.IXIC,2012-09-07,3136.42,10.93752,12.07959,11.29011,11.538170655737705
.IXIC,2012-09-14,3183.95,11.0939,12.3013,11.49436,11.73247344262295
.IXIC,2012-09-21,3179.96,11.06686,12.32986,11.55048,11.76555480874317
.IXIC,2012-09-28,3116.23,10.83862,12.07811,11.32878,11.52123087431694
.IXIC,2012-10-05,3136.19,8.142,11.14037,11.4234,11.35612237704918
.IXIC,2012-10-12,3044.11,7.898,10.7816,11.14211,11.063310000000001
.IXIC,2012-10-19,3005.62,7.82167,10.6843,11.0587,10.984024590163935
.IXIC,2012-10-26,2987.95,7.70769,10.47433,11.0864,10.976026721311475
.IXIC,2012-11-02,2982.13,8.09911,10.86194,11.13586,11.091703497267758
.IXIC,2012-11-09,2904.87,7.4796,10.3774,10.87633,10.805443770491802
.IXIC,2012-11-16,2853.13,7.70993,10.35441,10.72469,10.679163770491803
.IXIC,2012-11-23,2966.85,8.01824,10.79848,11.14141,11.10580524590164
.IXIC,2012-11-30,3010.24,8.11713,10.9838,11.30851,11.281007240437159
.IXIC,2012-12-07,2978.04,8.01515,10.88409,11.1765,11.157325573770493
.IXIC,2012-12-14,2971.33,7.9822,10.81562,11.13667,11.121757841530055
.IXIC,2012-12-21,3021.01,8.10594,10.99821,11.33112,11.322024098360655
.IXIC,2012-12-28,2960.31,7.94295,10.77627,11.10469,11.101998032786884
.IXIC,2013-01-04,3101.66,8.29838,11.64169,,11.64169
.IXIC,2013-01-11,3125.64,8.33784,11.68789,,11.68789
.IXIC,2013-01-18,3134.71,8.39094,11.83595,,11.83595
.IXIC,2013-01-25,3149.71,8.41491,12.01907,,12.01907
.IXIC,2013-02-01,3179.1,8.23557,12.12896,,12.12896
.IXIC,2013-02-08,3193.87,8.1999,12.22991,,12.22991
