Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE
.DJI,2010-01-29,10067.32776,15.7631,12.79704,10.95944,12.65103890410959
.DJI,2010-02-05,10012.23368,15.73551,12.73153,10.70863,12.53201109589041
.DJI,2010-02-12,10099.14478,15.83569,12.83584,10.91461,12.609503315068494
.DJI,2010-02-19,10402.35113,16.16893,13.19984,11.36346,12.94828109589041
.DJI,2010-02-26,10325.26477,15.67891,13.07539,11.25866,12.791681479452054
.DJI,2010-03-05,10566.19744,16.04583,13.39958,11.5199,13.069992273972604
.DJI,2010-03-12,10624.69239,16.1377,13.45491,11.61368,13.096752931506849
.DJI,2010-03-19,10741.98458,16.31241,13.62474,11.74623,13.223304986301368
.DJI,2010-03-26,10850.35893,16.46787,13.7524,11.84041,13.307142054794518
.DJI,2010-04-02,10927.06742,16.58027,13.86631,11.93135,13.37859405479452
.DJI,2010-04-09,10997.35205,16.68657,13.967,12.02001,13.438912301369863
.DJI,2010-04-16,11018.66416,16.60883,13.88699,11.96369,13.328442602739727
.DJI,2010-04-23,11204.27603,16.78815,14.00747,12.10982,13.419978356164384
.DJI,2010-04-30,11008.6127,15.8437,13.60387,11.73811,12.990469452054795
.DJI,2010-05-07,10380.43442,15.12729,12.76264,11.03264,12.160694794520548
.DJI,2010-05-14,10620.15789,15.42657,13.05677,11.28256,12.40541619178082
.DJI,2010-05-21,10193.38663,14.77035,12.52737,10.82115,11.868254876712328
.DJI,2010-05-28,10136.62991,14.68596,12.47857,10.7685,11.785171753424656
.DJI,2010-06-04,9931.973175,14.39657,12.23964,10.54789,11.521225616438358
.DJI,2010-06-11,10211.07115,14.80075,12.57948,10.86016,11.816384547945207
.DJI,2010-06-18,10450.64347,15.15541,12.86445,11.1309,12.061792602739725
.DJI,2010-06-25,10143.80952,14.70462,12.50779,10.83787,11.702568301369864
.DJI,2010-07-02,9686.482341,14.03923,11.93278,10.34192,11.135170739726027
.DJI,2010-07-09,10198.02596,14.77001,12.57712,10.90163,11.70494712328767
.DJI,2010-07-16,10097.89692,14.3426,12.35359,10.79665,11.51326895890411
.DJI,2010-07-23,10424.62185,14.36047,12.66237,11.18652,11.837511369863012
.DJI,2010-07-30,10465.94495,14.25714,12.6334,11.16977,11.787301561643837
.DJI,2010-08-06,10653.56392,14.52624,12.76486,11.41289,11.957382027397262
.DJI,2010-08-13,10303.15011,14.01138,12.32448,11.07157,11.552138219178081
.DJI,2010-08-20,10213.61673,13.87112,12.27728,10.9649,11.443109698630137
.DJI,2010-08-27,10150.6482,13.78911,12.20644,10.91915,11.363529561643837
.DJI,2010-09-03,10447.93232,14.18515,12.57398,11.25663,11.686122191780822
.DJI,2010-09-10,10462.76625,14.2021,12.5989,11.27718,11.682748876712328
.DJI,2010-09-17,10607.85119,14.40398,12.77714,11.45974,11.83871808219178
.DJI,2010-09-24,10860.2551,14.74017,13.11515,11.74258,12.111105643835616
.DJI,2010-10-01,10829.67903,14.70074,13.06548,11.69035,12.033190630136987
.DJI,2010-10-08,11006.47529,14.93944,13.26827,11.85891,12.183255863013699
.DJI,2010-10-15,11062.78369,14.9543,13.31794,11.90027,12.199340109589043
.DJI,2010-10-22,11132.56372,14.05294,13.2417,11.90044,12.157667945205478
.DJI,2010-10-29,11118.48662,14.04149,13.17467,11.85888,12.08598895890411
.DJI,2010-11-05,11444.0763,14.50523,13.583,12.21049,12.42106687671233
.DJI,2010-11-12,11192.5806,14.18881,13.21242,11.9601,12.128219671232877
.DJI,2010-11-19,11203.55468,14.18011,13.22184,11.96341,12.108215643835615
.DJI,2010-11-26,11091.99745,13.9468,13.28719,11.80272,11.945066438356164
